customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned,industry_missing,contract_duration_days,acquisition_quarter,acquisition_month,active_days,total_logins,avg_logins_per_day,std_logins,total_feature_events,avg_feature_events,total_session_minutes,avg_session_minutes,corrupted_records_count,active_days_clean,total_logins_clean,avg_logins_per_day_clean,total_session_minutes_clean,never_logged_in,low_engagement,potential_outlier,total_tickets,dashboard_issue_count,product_bug_count,onboarding_issue_count,avg_sentiment,avg_first_response_hours,avg_resolution_hours,resolution_rate,high_ticket_volume,primary_complaint_type
C100540,Company_540,Spain,Europe,1,Logistics,51-200,26704.55,Enterprise,MidMarket,Inbound,2023-07-16,2024-07-16,0,0.31,4.8,0,False,366.0,2023Q3,2023-07,366,1868.0,5.103825136612022,5.153547692744663,678.0,1.8524590163934427,5975.860445656629,16.32748755643888,30,336,1868.0,5.559523809523809,5975.860445656629,False,False,False,4.0,0.0,3.0,1.0,-0.1625,1.56,5.435,1.0,True,Product_Bug
C100541,Company_541,US,North America,0,Professional Services,1-10,1570.49,Starter,SMB_Field,Partner,2023-03-23,,1,0.32,9.9,0,False,,2023Q1,2023-03,366,325.0,0.8879781420765027,0.9770056348250128,114.0,0.3114754098360656,5078.635235937379,13.876052557205952,0,366,325.0,0.8879781420765027,5078.635235937379,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100542,Company_542,Netherlands,Europe,1,Ecommerce,51-200,18167.22,Growth,MidMarket,Inbound,2024-01-21,2025-01-21,0,0.23,6.7,0,False,366.0,2024Q1,2024-01,366,1402.0,3.830601092896175,2.2571028027883373,448.0,1.2240437158469946,9591.46398347058,26.206185747187376,30,336,1312.0,3.9047619047619047,8481.293492499894,False,False,False,2.0,0.0,0.0,2.0,0.03,3.755,11.364999999999998,1.0,False,Onboarding
C100543,Company_543,Australia,North America,0,Unknown,51-200,15756.2,Enterprise,MidMarket,Inbound,2023-01-09,,1,0.24,7.3,0,True,,2023Q1,2023-01,366,3650.0,9.972677595628415,3.196627836199875,1271.0,3.4726775956284155,11041.477860135841,30.16797229545312,0,366,3650.0,9.972677595628415,11041.477860135841,False,False,False,2.0,1.0,0.0,1.0,0.16,1.2750000000000001,5.609999999999999,1.0,False,Dashboard_Performance
C100544,Company_544,Germany,Europe,1,Professional Services,11-50,6798.03,Growth,SMB_Inside,Inbound,2023-05-01,,1,0.08,7.2,0,False,,2023Q2,2023-05,366,1476.0,4.032786885245901,2.0363858378227504,568.0,1.5519125683060109,9274.590860796405,25.34041218796832,30,336,1296.0,3.857142857142857,8844.698982632468,False,False,False,2.0,1.0,0.0,1.0,0.155,7.58,13.275,1.0,False,Dashboard_Performance
C100545,Company_545,Canada,North America,0,Healthcare,51-200,34619.25,Growth,MidMarket,SelfServe,2023-02-01,,1,0.19,6.9,0,False,,2023Q1,2023-02,366,1469.0,4.0136612021857925,2.057350133684784,500.0,1.366120218579235,9798.899825490615,26.77295034287053,0,366,1469.0,4.0136612021857925,9798.899825490615,False,False,False,3.0,0.0,0.0,3.0,0.19333333333333333,6.796666666666667,12.323333333333332,1.0,False,Onboarding
C100546,Company_546,Australia,North America,0,Retail,11-50,6424.61,Starter,SMB_Field,Inbound,2023-10-10,,1,0.05,6.1,0,False,,2023Q4,2023-10,366,343.0,0.9371584699453552,0.9925125785873402,123.0,0.3360655737704918,5225.785645259787,14.278102855901057,0,366,343.0,0.9371584699453552,5225.785645259787,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100547,Company_547,US,North America,0,Manufacturing,51-200,16282.2,Enterprise,MidMarket,Inbound,2023-12-05,2024-12-05,0,0.4,5.4,0,False,366.0,2023Q4,2023-12,366,3457.0,9.44535519125683,4.122244070268449,1196.0,3.26775956284153,10420.062427733334,28.47011592276867,0,366,3457.0,9.44535519125683,10420.062427733334,False,False,False,3.0,1.0,0.0,2.0,-0.03666666666666666,0.9466666666666667,2.9499999999999997,1.0,False,Dashboard_Performance
C100548,Company_548,US,North America,0,Healthcare,51-200,18874.68,Growth,MidMarket,Partner,2023-11-30,2024-11-30,0,0.26,8.1,0,False,366.0,2023Q4,2023-11,366,1398.0,3.819672131147541,2.41121714314277,504.0,1.3770491803278688,9085.048832714905,24.82253779430302,0,366,1398.0,3.819672131147541,9085.048832714905,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100549,Company_549,Spain,Europe,1,Retail,1-10,2459.03,Enterprise,SMB_Field,SelfServe,2023-09-18,2023-12-18,0,0.45,3.8,1,False,91.0,2023Q3,2023-09,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,336,0.0,0.0,0.0,True,True,False,6.0,0.0,2.0,4.0,0.018333333333333337,0.8166666666666665,11.365,1.0,True,Product_Bug
C100550,Company_550,Spain,Europe,1,Ecommerce,11-50,7363.2,Growth,SMB_Inside,Partner,2023-04-04,,1,0.16,5.9,0,False,,2023Q2,2023-04,366,1478.0,4.038251366120218,1.9858847659834773,477.0,1.3032786885245902,9930.46808341711,27.132426457423797,30,336,1358.0,4.041666666666667,9026.779484500375,False,False,False,2.0,0.0,1.0,1.0,-0.38,5.98,8.15,1.0,False,Product_Bug
C100551,Company_551,Australia,North America,0,Hospitality,1-10,1144.46,Starter,SMB_Field,Inbound,2024-03-11,2024-09-10,0,0.21,5.5,0,False,183.0,2024Q1,2024-03,366,169.0,0.46174863387978143,0.8258901065812654,53.0,0.1448087431693989,2279.500375898902,6.228143103548912,0,366,169.0,0.46174863387978143,2279.500375898902,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100552,Company_552,Germany,Europe,1,Healthcare,51-200,30136.65,Enterprise,MidMarket,Inbound,2023-01-30,,1,0.37,6.6,0,False,,2023Q1,2023-01,366,3802.0,10.387978142076502,3.137448183854235,1394.0,3.808743169398907,10931.142829850136,29.86651046407141,30,336,3442.0,10.244047619047619,10244.991134130485,False,False,True,4.0,1.0,2.0,1.0,-0.22,0.585,11.31,0.75,True,Dashboard_Performance
C100553,Company_553,Australia,North America,0,Hospitality,11-50,9752.83,Enterprise,SMB_Inside,Outbound,2024-02-19,2024-08-20,0,0.15,6.8,0,False,183.0,2024Q1,2024-02,366,1869.0,5.10655737704918,5.609396290690642,622.0,1.6994535519125684,5298.5331365189395,14.476866493221147,0,366,1869.0,5.10655737704918,5298.5331365189395,False,False,False,4.0,0.0,4.0,0.0,-0.125,2.45,20.310000000000002,1.0,True,Product_Bug
C100554,Company_554,Germany,Europe,1,Logistics,1-10,2164.79,Growth,SMB_Field,Inbound,2023-05-27,2024-05-27,0,0.1,6.0,1,False,366.0,2023Q2,2023-05,366,592.0,1.6174863387978142,2.355086647291607,216.0,0.5901639344262295,3803.92,10.393224043715847,30,336,592.0,1.7619047619047619,3803.92,False,False,False,1.0,0.0,0.0,1.0,0.13,0.83,2.78,1.0,False,Onboarding
C100555,Company_555,Spain,Europe,1,Unknown,1000+,160869.91,Growth,Enterprise,SelfServe,2024-03-27,2025-03-28,0,0.35,5.8,0,True,366.0,2024Q1,2024-03,366,1137.0,3.1065573770491803,2.408230329797462,386.0,1.0546448087431695,7575.131387542699,20.69708029383251,30,336,987.0,2.9375,6509.313092082866,False,False,False,2.0,0.0,2.0,0.0,0.0049999999999999906,7.904999999999999,13.695,1.0,False,Product_Bug
C100556,Company_556,France,Europe,1,Unknown,1-10,2971.05,Enterprise,SMB_Field,Outbound,2024-03-25,2024-09-24,0,0.13,6.5,0,True,183.0,2024Q1,2024-03,366,1994.0,5.448087431693989,5.756357690962867,685.0,1.8715846994535519,5834.343369088491,15.94082887729096,30,336,1574.0,4.684523809523809,4803.293674605688,False,False,False,4.0,0.0,0.0,4.0,0.024999999999999998,3.3625,9.4625,1.0,True,Onboarding
C100557,Company_557,Australia,North America,0,Retail,11-50,5696.14,Growth,SMB_Inside,SelfServe,2023-11-27,2024-11-27,0,0.31,6.9,0,False,366.0,2023Q4,2023-11,366,1353.0,3.69672131147541,2.306236966744192,461.0,1.2595628415300546,8770.727501345995,23.963736342475396,0,366,1353.0,3.69672131147541,8770.727501345995,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100558,Company_558,Australia,North America,0,Unknown,11-50,4198.91,Growth,SMB_Inside,Outbound,2024-02-29,2025-03-01,0,0.3,4.2,0,True,366.0,2024Q1,2024-02,366,1198.0,3.273224043715847,2.2879539197081726,419.0,1.144808743169399,8019.328818141887,21.910734475797504,0,366,1198.0,3.273224043715847,8019.328818141887,False,False,False,2.0,0.0,1.0,1.0,-0.43999999999999995,3.385,10.8,1.0,False,Product_Bug
C100559,Company_559,US,North America,0,Healthcare,51-200,38841.47,Growth,MidMarket,Inbound,2023-06-23,,1,0.2,7.4,0,False,,2023Q2,2023-06,366,1471.0,4.01912568306011,1.973013910495768,518.0,1.4153005464480874,9704.1434089703,26.514053029973496,0,366,1471.0,4.01912568306011,9704.1434089703,False,False,False,2.0,0.0,0.0,2.0,0.04,4.03,16.33,1.0,False,Onboarding
C100560,Company_560,Canada,North America,0,Professional Services,11-50,7961.36,Growth,SMB_Inside,Partner,2023-11-14,2024-11-14,0,0.27,4.3,0,False,366.0,2023Q4,2023-11,366,1284.0,3.5081967213114753,2.35452081029797,470.0,1.284153005464481,8508.311093800114,23.24675162240468,0,366,1284.0,3.5081967213114753,8508.311093800114,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100561,Company_561,Germany,Europe,1,Hospitality,11-50,7469.19,Growth,SMB_Inside,SelfServe,2023-08-16,,1,0.12,9.7,0,False,,2023Q3,2023-08,366,1522.0,4.158469945355192,1.9008352476793637,556.0,1.5191256830601092,9890.709076441408,27.023795290823518,30,336,1342.0,3.994047619047619,8853.855731077727,False,False,False,2.0,1.0,0.0,1.0,0.05500000000000001,6.584999999999999,8.14,1.0,False,Dashboard_Performance
C100562,Company_562,Spain,Europe,1,Logistics,1-10,2361.83,Growth,SMB_Field,SelfServe,2023-03-11,,1,0.14,5.1,0,False,,2023Q1,2023-03,366,1365.0,3.7295081967213113,2.0714770796978312,455.0,1.2431693989071038,9193.85493834195,25.11982223590697,30,336,1335.0,3.9732142857142856,9002.628940577655,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100563,Company_563,Canada,North America,0,Wholesale,1-10,1830.43,Starter,SMB_Inside,Partner,2023-12-21,,1,0.07,9.0,0,False,,2023Q4,2023-12,366,356.0,0.9726775956284153,1.0280008207931854,120.0,0.32786885245901637,4871.760513168842,13.31082107423181,0,366,356.0,0.9726775956284153,4871.760513168842,False,True,False,3.0,1.0,0.0,2.0,0.13333333333333333,5.29,11.413333333333334,1.0,False,Dashboard_Performance
C100564,Company_564,Germany,Europe,1,Professional Services,11-50,8997.11,Growth,SMB_Inside,Outbound,2023-09-02,2024-09-02,0,0.28,3.3,0,False,366.0,2023Q3,2023-09,366,1123.0,3.068306010928962,2.4780086734216265,318.0,0.8688524590163934,7314.9877904333225,19.986305438342413,30,336,943.0,2.806547619047619,6546.915808363014,False,False,False,1.0,1.0,0.0,0.0,0.04,2.43,9.21,1.0,False,Dashboard_Performance
C100565,Company_565,Australia,North America,0,Unknown,1-10,2383.73,Growth,SMB_Field,Inbound,2024-01-22,2024-07-23,0,0.32,5.4,0,True,183.0,2024Q1,2024-01,366,745.0,2.0355191256830603,2.5366023286289505,238.0,0.6502732240437158,4923.801896067798,13.453010644993984,0,366,745.0,2.0355191256830603,4923.801896067798,False,False,False,1.0,0.0,1.0,0.0,-0.19,8.43,17.72,1.0,False,Product_Bug
C100566,Company_566,Canada,North America,0,Professional Services,51-200,13550.87,Growth,MidMarket,Partner,2023-10-28,2024-10-28,0,0.08,6.0,0,False,366.0,2023Q4,2023-10,366,1189.0,3.248633879781421,2.337528443568731,414.0,1.1311475409836065,7971.546527432002,21.780181768939897,0,366,1189.0,3.248633879781421,7971.546527432002,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100567,Company_567,Spain,Europe,1,Professional Services,11-50,4386.92,Growth,SMB_Inside,Partner,2024-01-13,2025-01-13,0,0.17,9.9,0,False,366.0,2024Q1,2024-01,366,1377.0,3.762295081967213,2.1659378506693234,475.0,1.2978142076502732,9294.498784816664,25.39480542299635,30,336,1317.0,3.919642857142857,8732.812866407166,False,False,False,3.0,0.0,1.0,2.0,-0.18333333333333335,4.226666666666667,8.286666666666667,1.0,False,Product_Bug
C100568,Company_568,UK,Europe,1,Hospitality,11-50,9214.72,Starter,SMB_Field,Partner,2023-01-17,,1,0.46,6.5,0,False,,2023Q1,2023-01,366,358.0,0.9781420765027322,1.0902119143153444,141.0,0.38524590163934425,4936.988860480025,13.48904060240444,30,336,358.0,1.0654761904761905,4735.604087835126,False,True,False,1.0,0.0,1.0,0.0,-0.22,17.91,28.1,1.0,False,Product_Bug
C100569,Company_569,Australia,North America,0,Retail,11-50,9275.53,Growth,SMB_Inside,Outbound,2023-02-04,,1,0.16,8.1,0,False,,2023Q1,2023-02,366,1484.0,4.054644808743169,1.8922387290561677,499.0,1.3633879781420766,9641.148472532654,26.34193571730233,0,366,1484.0,4.054644808743169,9641.148472532654,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100570,Company_570,Canada,North America,0,Manufacturing,1-10,2338.37,Starter,SMB_Inside,SelfServe,2023-10-30,2024-10-30,0,0.06,5.3,0,False,366.0,2023Q4,2023-10,366,285.0,0.7786885245901639,1.0028367578979351,101.0,0.27595628415300544,4083.7354144206965,11.15774703393633,0,366,285.0,0.7786885245901639,4083.7354144206965,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100571,Company_571,US,North America,0,Healthcare,51-200,39158.53,Enterprise,MidMarket,Outbound,2023-11-23,2024-11-23,0,0.18,6.9,0,False,366.0,2023Q4,2023-11,366,3236.0,8.841530054644808,4.116391804497639,1110.0,3.0327868852459017,9778.336973335343,26.716767686708586,0,366,3236.0,8.841530054644808,9778.336973335343,False,False,False,3.0,0.0,1.0,2.0,-0.10999999999999999,1.7633333333333334,11.156666666666666,1.0,False,Product_Bug
C100572,Company_572,Australia,North America,0,Hospitality,1-10,1226.27,Starter,SMB_Inside,Partner,2024-01-25,2024-07-26,0,0.09,5.3,0,False,183.0,2024Q1,2024-01,366,173.0,0.4726775956284153,0.8196671157867371,63.0,0.1721311475409836,2405.684986442258,6.572909799022563,0,366,173.0,0.4726775956284153,2405.684986442258,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100573,Company_573,US,North America,0,Retail,1-10,1691.46,Enterprise,SMB_Inside,Outbound,2023-11-07,,1,0.26,6.9,0,False,,2023Q4,2023-11,366,3764.0,10.28415300546448,3.224243815958149,1342.0,3.6666666666666665,11032.17730196276,30.142560934324482,0,366,3764.0,10.28415300546448,11032.17730196276,False,False,False,3.0,0.0,2.0,1.0,-0.05333333333333334,0.7066666666666667,11.196666666666665,1.0,False,Product_Bug
C100574,Company_574,Australia,North America,0,Logistics,1-10,2871.63,Starter,SMB_Field,Outbound,2023-06-07,2023-12-07,0,0.11,5.7,1,False,183.0,2023Q2,2023-06,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,366,0.0,0.0,0.0,True,True,False,1.0,0.0,0.0,1.0,-0.65,2.29,2.78,1.0,False,Onboarding
C100575,Company_575,Canada,North America,0,Retail,1-10,2507.56,Starter,SMB_Field,Outbound,2023-05-07,,1,0.04,5.6,0,False,,2023Q2,2023-05,366,368.0,1.005464480874317,0.9537080783630468,126.0,0.3442622950819672,4672.701236248866,12.766943268439524,0,366,368.0,1.005464480874317,4672.701236248866,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100576,Company_576,Canada,North America,0,Hospitality,51-200,18194.79,Enterprise,MidMarket,Outbound,2024-02-29,2025-03-01,0,0.22,6.2,0,False,366.0,2024Q1,2024-02,366,3001.0,8.199453551912569,4.482061625290883,1033.0,2.8224043715846996,9118.69600318916,24.914469954068743,0,366,3001.0,8.199453551912569,9118.69600318916,False,False,False,4.0,1.0,1.0,2.0,0.08499999999999999,3.8225,8.3875,1.0,True,Dashboard_Performance
C100577,Company_577,Netherlands,Europe,1,Unknown,1-10,1514.73,Growth,SMB_Inside,SelfServe,2024-03-11,2024-09-10,0,0.17,4.1,0,True,183.0,2024Q1,2024-03,366,876.0,2.3934426229508197,2.7174445400422993,328.0,0.8961748633879781,5345.700033420016,14.605737796229551,30,336,666.0,1.9821428571428572,4604.394510822216,False,False,False,4.0,0.0,1.0,3.0,0.04,3.0524999999999998,16.23,1.0,True,Product_Bug
C100578,Company_578,Netherlands,Europe,1,Professional Services,11-50,4748.98,Growth,SMB_Inside,Inbound,2023-08-22,2024-08-22,0,0.35,9.4,0,False,366.0,2023Q3,2023-08,366,931.0,2.5437158469945356,2.4799472743224635,321.0,0.8770491803278688,6336.6753537974,17.31332063879071,30,336,931.0,2.7708333333333335,6336.6753537974,False,False,False,2.0,0.0,0.0,2.0,0.38999999999999996,12.959999999999999,17.814999999999998,1.0,False,Onboarding
C100579,Company_579,UK,Europe,1,Wholesale,51-200,21346.2,Enterprise,MidMarket,Partner,2023-12-30,2024-12-30,0,0.2,7.6,0,False,366.0,2023Q4,2023-12,366,3699.0,10.10655737704918,3.1868068195166823,1302.0,3.557377049180328,10751.835869628134,29.37660073668889,30,336,3309.0,9.848214285714286,10036.25918398767,False,False,False,3.0,1.0,1.0,1.0,0.006666666666666636,2.2366666666666664,21.05,1.0,False,Dashboard_Performance
C100580,Company_580,Germany,Europe,1,Retail,1000+,307845.28,Enterprise,Enterprise,Outbound,2023-09-28,2024-09-28,0,0.12,6.4,0,False,366.0,2023Q3,2023-09,366,2757.0,7.532786885245901,5.1967077453012624,868.0,2.371584699453552,8065.379080917282,22.036554865894214,30,336,2487.0,7.401785714285714,7154.016572573251,False,False,False,3.0,1.0,1.0,1.0,-0.10000000000000002,1.6266666666666667,17.363333333333333,1.0,False,Dashboard_Performance
C100581,Company_581,France,Europe,1,Logistics,51-200,19833.14,Growth,MidMarket,SelfServe,2023-05-13,,1,0.07,7.6,0,False,,2023Q2,2023-05,366,1498.0,4.092896174863388,1.940796002530246,488.0,1.3333333333333333,10042.390495072399,27.438225396372676,30,336,1408.0,4.190476190476191,9054.681936606736,False,False,False,2.0,2.0,0.0,0.0,0.009999999999999981,12.9,16.0,1.0,False,Dashboard_Performance
C100582,Company_582,US,North America,0,Wholesale,51-200,27555.84,Growth,MidMarket,Outbound,2023-12-20,2024-12-20,0,0.32,5.6,0,False,366.0,2023Q4,2023-12,366,1419.0,3.877049180327869,2.044348851764701,528.0,1.4426229508196722,9446.723954298373,25.810721186607577,0,366,1419.0,3.877049180327869,9446.723954298373,False,False,False,2.0,1.0,0.0,1.0,-0.775,6.205,14.165,1.0,False,Dashboard_Performance
C100583,Company_583,Australia,North America,0,Manufacturing,11-50,5608.24,Growth,SMB_Field,SelfServe,2023-09-03,2024-09-03,0,0.22,6.6,0,False,366.0,2023Q3,2023-09,366,1001.0,2.7349726775956285,2.4434942135913045,350.0,0.9562841530054644,6570.136407713536,17.951192370802012,0,366,1001.0,2.7349726775956285,6570.136407713536,False,False,False,3.0,0.0,2.0,1.0,0.04,6.486666666666667,14.386666666666668,1.0,False,Product_Bug
C100584,Company_584,Germany,Europe,1,Wholesale,1-10,1772.31,Starter,SMB_Field,Outbound,2023-09-07,,1,0.15,4.9,0,False,,2023Q3,2023-09,366,362.0,0.9890710382513661,1.0148976386106874,155.0,0.42349726775956287,4663.831422965902,12.742708805917765,30,336,332.0,0.9880952380952381,4625.341078383311,False,True,False,2.0,1.0,1.0,0.0,-0.045,2.25,5.41,1.0,False,Dashboard_Performance
C100585,Company_585,UK,Europe,1,Hospitality,51-200,27848.6,Enterprise,MidMarket,Inbound,2024-02-07,2025-02-07,0,0.28,5.7,0,False,366.0,2024Q1,2024-02,366,3330.0,9.098360655737705,4.140167098869003,1157.0,3.16120218579235,9850.645983207594,26.914333287452443,30,336,2970.0,8.839285714285714,9051.15536963261,False,False,False,4.0,1.0,1.0,2.0,0.1,1.405,17.7025,1.0,True,Dashboard_Performance
C100586,Company_586,US,North America,0,Manufacturing,201-1000,81096.62,Growth,Enterprise,Outbound,2023-01-05,2024-01-06,0,0.12,3.9,1,False,366.0,2023Q1,2023-01,366,18.0,0.04918032786885246,0.4288076942239326,6.0,0.01639344262295082,188.77,0.5157650273224044,0,366,18.0,0.04918032786885246,188.77,False,True,False,3.0,0.0,2.0,1.0,0.13666666666666666,3.7166666666666663,13.363333333333335,0.6666666666666666,False,Product_Bug
C100587,Company_587,UK,Europe,1,Ecommerce,11-50,8468.8,Enterprise,SMB_Field,Partner,2024-01-14,2025-01-14,0,0.18,4.7,0,False,366.0,2024Q1,2024-01,366,3480.0,9.508196721311476,3.5133699273099883,1240.0,3.387978142076503,10219.923092337216,27.92328713753338,30,336,3150.0,9.375,9405.826613378958,False,False,False,5.0,1.0,2.0,2.0,-0.198,0.8400000000000001,13.124,1.0,True,Dashboard_Performance
C100588,Company_588,Germany,Europe,1,Professional Services,201-1000,84252.41,Growth,Enterprise,Outbound,2024-02-24,2025-02-24,0,0.21,5.6,0,False,366.0,2024Q1,2024-02,366,1241.0,3.390710382513661,2.5097772729323062,406.0,1.1092896174863387,7878.428536362673,21.525761028313315,30,336,1211.0,3.6041666666666665,7657.774474757111,False,False,False,4.0,0.0,2.0,2.0,-0.09,5.8925,12.075,1.0,True,Product_Bug
C100589,Company_589,Germany,Europe,1,Unknown,1-10,2276.19,Growth,SMB_Inside,SelfServe,2024-02-07,2024-05-08,0,0.13,4.8,1,True,91.0,2024Q1,2024-02,366,364.0,0.994535519125683,1.9345376220336723,145.0,0.39617486338797814,2507.84,6.852021857923497,30,336,364.0,1.0833333333333333,2507.84,False,True,False,5.0,0.0,1.0,4.0,-0.22799999999999998,3.3019999999999996,9.632,0.8,True,Product_Bug
C100590,Company_590,Canada,North America,0,Unknown,1-10,2872.25,Enterprise,SMB_Field,Inbound,2023-04-30,2023-07-30,0,0.3,4.7,1,True,91.0,2023Q2,2023-04,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,366,0.0,0.0,0.0,True,True,False,1.0,0.0,1.0,0.0,-0.17,0.51,20.82,1.0,False,Product_Bug
C100591,Company_591,Australia,North America,0,Professional Services,11-50,3776.44,Starter,SMB_Field,Partner,2023-10-16,2024-10-16,0,0.4,7.4,0,False,366.0,2023Q4,2023-10,366,270.0,0.7377049180327869,0.901778565492231,113.0,0.3087431693989071,3906.755111729785,10.674194294343675,0,366,270.0,0.7377049180327869,3906.755111729785,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100592,Company_592,Australia,North America,0,Professional Services,1-10,2377.29,Growth,SMB_Inside,SelfServe,2023-07-31,2023-10-30,0,0.15,6.3,1,False,91.0,2023Q3,2023-07,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,366,0.0,0.0,0.0,True,True,False,3.0,0.0,0.0,3.0,-0.006666666666666682,1.1666666666666667,4.0633333333333335,0.6666666666666666,False,Onboarding
C100593,Company_593,Spain,Europe,1,Unknown,201-1000,104826.48,Growth,Enterprise,Partner,2023-09-08,2024-09-08,0,0.05,5.6,0,True,366.0,2023Q3,2023-09,366,1064.0,2.907103825136612,2.2688126941741147,387.0,1.0573770491803278,7357.9728118710045,20.103750852106568,30,336,974.0,2.8988095238095237,6562.14433393087,False,False,False,4.0,1.0,0.0,3.0,-0.125,4.7275,10.3175,1.0,True,Dashboard_Performance
C100594,Company_594,Australia,North America,0,Hospitality,1-10,2460.83,Starter,SMB_Field,Inbound,2023-04-24,2023-10-24,0,0.27,7.8,1,False,183.0,2023Q2,2023-04,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,366,0.0,0.0,0.0,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100595,Company_595,Germany,Europe,1,Logistics,51-200,22385.18,Enterprise,MidMarket,Outbound,2023-09-01,2024-09-01,0,0.11,7.5,0,False,366.0,2023Q3,2023-09,366,2525.0,6.898907103825136,4.962119399943118,907.0,2.478142076502732,8411.015341262206,22.980916232956847,30,336,2405.0,7.157738095238095,7354.483187752217,False,False,False,4.0,0.0,1.0,3.0,-0.1775,1.2575,4.5600000000000005,1.0,True,Product_Bug
C100596,Company_596,Australia,North America,0,Unknown,1-10,1684.95,Starter,SMB_Inside,SelfServe,2023-08-21,,1,0.1,5.1,0,True,,2023Q3,2023-08,366,345.0,0.9426229508196722,0.9389517354763279,137.0,0.3743169398907104,4805.4325356511845,13.129597091943127,0,366,345.0,0.9426229508196722,4805.4325356511845,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No_Tickets
C100597,Company_597,Germany,Europe,1,Retail,1-10,1658.76,Starter,SMB_Inside,Inbound,2023-05-15,,1,0.3,5.6,0,False,,2023Q2,2023-05,366,337.0,0.9207650273224044,0.9885677834345978,128.0,0.34972677595628415,4507.048582582442,12.314340389569512,30,336,337.0,1.0029761904761905,4435.368061226589,False,True,False,1.0,1.0,0.0,0.0,-0.31,5.45,20.26,1.0,False,Dashboard_Performance
C100598,Company_598,UK,Europe,1,Unknown,51-200,29332.7,Enterprise,MidMarket,SelfServe,2023-12-21,,1,0.08,7.6,0,True,,2023Q4,2023-12,366,3703.0,10.117486338797814,2.9029734814599046,1238.0,3.3825136612021858,11153.671084088142,30.474511158710772,30,336,3433.0,10.217261904761905,10058.547129085066,False,False,False,3.0,0.0,2.0,1.0,0.02666666666666666,0.7366666666666667,8.576666666666666,1.0,False,Product_Bug
C100599,Company_599,Canada,North America,0,Unknown,1-10,1953.51,Starter,SMB_Inside,Partner,2023-04-25,,1,0.03,7.3,0,True,,2023Q2,2023-04,366,367.0,1.0027322404371584,1.00546079909629,120.0,0.32786885245901637,4901.396711136178,13.391794292721798,0,366,367.0,1.0027322404371584,4901.396711136178,False,False,False,1.0,0.0,1.0,0.0,0.26,1.26,25.66,1.0,False,Product_Bug
C100600,Company_600,Canada,North America,0,Unknown,1-10,2806.2,Starter,SMB_Field,Partner,2024-03-12,,1,0.15,5.7,0,True,,2024Q1,2024-03,366,310.0,0.8469945355191257,1.0276075339377742,97.0,0.2650273224043716,4221.94643285484,11.53537276736295,0,366,310.0,0.8469945355191257,4221.94643285484,False,True,False,1.0,0.0,1.0,0.0,-0.56,2.33,7.27,1.0,False,Product_Bug
C100601,Company_601,Spain,Europe,1,Wholesale,11-50,7030.5,Enterprise,SMB_Inside,Outbound,2023-12-07,,1,0.23,8.7,0,False,,2023Q4,2023-12,366,3779.0,10.325136612021858,3.0754479540828408,1390.0,3.797814207650273,10385.365005904143,28.37531422378181,30,336,3449.0,10.264880952380953,9856.09644317314,False,False,False,2.0,0.0,2.0,0.0,-0.145,0.86,10.485,1.0,False,Product_Bug
C100602,Company_602,Germany,Europe,1,Wholesale,1-10,1906.74,Starter,SMB_Inside,SelfServe,2024-02-04,,1,0.19,8.3,0,False,,2024Q1,2024-02,366,355.0,0.9699453551912568,0.9431358345886429,137.0,0.3743169398907104,4789.938214983192,13.087262882467737,30,336,295.0,0.8779761904761905,4119.1023565834685,False,True,False,2.0,0.0,1.0,1.0,0.15,2.855,9.395,1.0,False,Product_Bug
